"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043933","BP","GO:0043933","protein-containing complex organization",622,0.364403194033135,1.73552934875117,2.55766739486382e-08,4.20167915922907e-06,3.87838102624672e-06,1656,"tags=40%, list=30%, signal=31%","SCR1/AMN1/HHF2/COX17/NHP6A/RPS28B/HSP10/ATP14/RLP24/GIN4/RPL10/DAD2/QCR7/SNR6/CDC45/TIM11/RPS19B/RPL11B/TUB4/RPL12A/COX12/SNR7-S/INA22/MED11/ATP19/SPC19/STU2/SEM1/ATP20/DAD3/RPS19A/RPL40B/HSP60/ATP18/SNR7-L/SNR14/RPS17A/TAF9/TOM6/RPS11B/HHF1/UMP1/MIC12/PKR1/ADK1/HSC82/CMC2/CMC1/HIT1/RPL14A/TIF11/SPT15/CSE2/RPL6B/MIF2/RPL11A/RPL38/RPS11A/SDH7/TMA22/RPS31/ATP4/DAD4/RPS15/SUB1/NIP7/RPS12/RPL40A/PET191/YKE2/COA4/MUD2/GIM3/TIF5/MAK21/RPS17B/YAP1802/SMX2/SEC65/CUS1/CDC3/ADD66/RPS5/SDH6/RRN11/YVH1/HSK3/SEC12/COA2/SBA1/SNL1/RSA3/HSP82/VMA21/TAF10/SHO1/SNR19/COA3/RPL25/RPL6A/ATP12/TAH11/HSP42/NUP57/RPL14B/RPS27A/HMT1/RPL12B/TRS33/TIF35/TIF34/IRC25/TOM5/SAR1/SAM50/QCR9/COA1/EFM2/SPB4/SWM1/BNI5/MIM2/POM34/SPG5/PRE9/DAD1/RPA49/VMA22/NHP2/SSB1/SUI3/COX20/COX14/SMY2/SPC110/PRP18/MDM35/LSM4/RPL33A/RPT3/MZM1/BIM1/ARP9/FMC1/MED6/RPL5/SRB5/MRP7/RPS28A/RPS0A/SFH1/COX11/RPS0B/RPS14B/YTM1/SWA2/CDC33/DBP10/FPR4/RPN10/RAD52/RPT6/HCR1/COX13/IPI3/YOP1/HTL1/HPM1/RPN9/INA17/RSM19/RSC8/RPS27B/RDS3/ESF2/SAM37/FUN12/CBP3/SSF2/SOM1/RPN11/SMD3/COF1/REX4/VPH2/MCM21/HSP104/RPT4/THO1/ARC15/CAP2/TMA20/SMX3/YTA12/TAF11/MSS51/RRP5/FMP32/SDH8/HHO1/ATP23/MIC27/DUO1/TRS20/SMD2/SLA2/LDB7/CYT2/RLF2/BRX1/RCF2/RAD51/RPS14A/MRPL35/SLT2/PRE2/CDC7/PET100/PRT1/GIM5/NUT2/TIF1/COX23/MED2/BUR6/JAC1/ATP10/DID2/SRS2/MDM10/PRP43/GCN4/SQT1/SUI1/RPF2/MHF2/RPG1/PET117/TAZ1/RPL3/ISY1/RPT5/NOG1/RPN2/RPT2/SHS1/SLU7"
"GO:0140053","BP","GO:0140053","mitochondrial gene expression",155,0.522732072897241,2.14509389661577,2.85433883258089e-08,4.56231347456308e-06,4.21126634018905e-06,1534,"tags=55%, list=27%, signal=41%","MRPL50/MRPS8/RPM2/MRPL39/MRPL31/MRS1/TUF1/MBA1/MRPL20/MRPL38/MRPS16/MNP1/FYV4/RSM26/MRPL15/MRP10/RSM10/MRP20/RSM18/MRPL37/MRPL16/MRPL11/MRPL49/MRP13/SWS2/MRPS28/MRPL9/AEP2/MRPS17/COA3/MRPL24/MEF1/MRPL28/MRPL19/MRPL10/MRPL8/RSM24/MRPL1/MRPL17/MRPL7/MRPL33/MRPL36/MRP21/QRI7/COX14/MRP2/MRPL25/MRPS9/MRPL6/RTC6/IMG2/MRPL27/PET54/MRPL51/MRPL40/RSM19/MRPL32/CBP3/MRPL44/MRP51/MDM38/MRP17/MRX14/MRPL3/MRPS35/RML2/MEF2/MRP4/MRPS5/MRPL22/MSS51/HTS1/MSF1/MRPS12/EHD3/QRI5/MRP49/MTF2/MRP1/PET123/RSM22/MSS116/MRPL13/MNE1/MSY1"
"GO:0044248","BP","GO:0044248","cellular catabolic process",364,-0.388568930727343,-1.82977691279503,4.78519248647108e-08,7.44727062236579e-06,6.87424050826566e-06,1179,"tags=34%, list=21%, signal=29%","DLD1/APE2/BNA1/MYO5/DSD1/OSH7/RSP5/ALT2/ATG31/EPL1/KES1/NFT1/YDC1/VTC2/ATG18/OSH2/LDH1/GDE1/SPS19/ATG13/ATG34/ECI1/GLO4/MON1/NTE1/GLO2/PHO85/HFD1/AHP1/ARG80/VPS34/ERG10/GDH2/PAH1/ATG23/ARG82/CCZ1/ATG7/VTC3/ATG14/SPO1/OAF1/PPH22/KOG1/UGA3/ATG33/PRC1/PXA1/FDH1/TRS23/SNF2/MGL2/SPT10/IGD1/ATG19/KSP1/TOR2/IPT1/PAN1/ATG9/ATG22/GND1/DAL81/PXP1/IDP3/GTR1/TAX4/TGL4/SWH1/YFT2/PXA2/PUT1/PGC1/ATG36/TES1/DCK1/PKC1/TYE7/FAR11/PDC5/NPR2/BNA2/TPK1/IRS4/BAT1/ATG32/SKN1/MYO3/ATG39/MDM1/RIM15/YPC1/IRC7/VPS13/PIP2/ATG2/ATG29/ATG15/CCP1/PRB1/POT1/CHA1/TOR1/ATG1/TPS2/RTC1/RPH1/BAT2/SPO14/CLG1/GAD1/IML1/UGA1/HSP33/THI20/POX1/PTC6/GND2/PDC1/BNA5/VTC5/FOX2/EEB1/PDC6/CTT1"
"GO:0042255","BP","GO:0042255","ribosome assembly",79,0.622043161442329,2.2645501783907,6.91403725943442e-08,1.0484517013409e-05,9.67778602629605e-06,1691,"tags=76%, list=30%, signal=54%","RPS28B/RPS26B/RLP24/RPL10/RPS19B/RPL11B/RPL12A/RPS19A/RPL40B/RPS17A/RPS11B/RPL14A/RPL6B/RPL11A/MAM33/RPS11A/RPS31/RPS15/NIP7/RPS12/RPL40A/TIF5/MAK21/RPS17B/RPS5/YVH1/RSA3/RPL25/RPL6A/RPL14B/RPS27A/RPL12B/RPS26A/SPB4/RPL33A/RPL5/RPS28A/RPS0A/RPS0B/RPS14B/DBP10/IPI3/HPM1/RSM19/RPS27B/ESF2/FUN12/SSF2/REX4/SDO1/RRP5/QRI5/BRX1/RPS14A/SQT1/RPF2/RPL3/NOG1/LSG1/MRD1"
"GO:0009056","BP","GO:0009056","catabolic process",889,-0.30825676700248,-1.55294735715115,7.23509733989784e-08,1.0697091417039e-05,9.87400389597637e-06,1167,"tags=29%, list=21%, signal=27%","APE2/BNA1/DBR1/ASI3/MYO5/HRT3/DCP2/PKH1/JHD2/UFD4/DSD1/OSH7/RSP5/ALT2/ATG31/EPL1/SSE2/NAB6/VID24/KES1/COS2/NFT1/YDC1/SAN1/GCY1/VTC2/GPB1/ATG18/OSH2/SUV3/LDH1/SLX5/GDE1/SPS19/COS9/MPE1/CUL3/DCS1/GGA1/ATG13/ATG34/GPM3/ECI1/GLO4/POP2/RAT1/MET30/XYL2/GRR1/PHO8/MON1/NTE1/GLO2/PHO85/HFD1/AHP1/EGH1/CTS2/LPL1/PUF3/TUL1/ARG80/GLK1/HXK2/VPS34/MIP1/ERG10/PBN1/PGM2/GDH2/PDC2/PAH1/INM2/HUL5/BLM10/ATG23/CDC27/YPF1/EBS1/ARG82/CCZ1/ATG7/WHI4/HMX1/MGA2/UBP2/VTC3/ATG14/ENO1/PAT1/SPO1/OAF1/PPH22/KOG1/UGA3/ATG33/PRC1/PXA1/HXK1/TOM1/GPH1/POF1/FDH1/AMS1/VID30/FAP1/TRS23/LIH1/SNF2/MGL2/SPT10/IGD1/ASK10/ATG19/SSA3/CYM1/KSP1/TOR2/IPT1/PFK2/DAS1/PAN1/ATG9/ATG22/GND1/DAL81/EDC2/PYK2/PXP1/PEP5/IDP3/MMS1/GTR1/ADH2/TAX4/YND1/CDC39/BRO1/VID28/NTH1/PCL7/TGL4/MPT5/CBP1/SNT2/SWH1/YFT2/GID7/PXA2/ESL2/PUT1/PGC1/NGR1/ATG36/IMA1/TES1/JSN1/DCK1/PKC1/TYE7/CHA4/PFK1/TPI1/FAR11/PDC5/PRM15/DBP2/DCS2/NPR2/BNA2/TPK1/IRS4/BAT1/ATG32/SKN1/GPM2/PUF2/UBX6/MYO3/ATG39/FBA1/TGL5/MDM1/RIM15/GRE3/EXG1/YPC1/IRC7/VPS13/SSD1/PFK27/PIP2/ATG2/TDH2/GPD1/YSP3/ATG29/CDC19/ATG15/CCP1/MTL1/ENO2/RNY1/GDB1/PRB1/POT1/CHA1/DAK1/GPM1/PGI1/TOR1/ATG1/SNF8/ATH1/PHM8/TPS2/DAL1/ALD3/RTC1/SGA1/UBR2/GPD2/RPH1/DON1/PAI3/BAT2/SPO14/ADH1/CLG1/DAL4/GAD1/GUD1/IML1/UGA1/HSP33/THI20/POX1/ALD2/YEH1/PTC6/COS12/GND2/PDC1/PGK1/BNA5/ERR1/VTC5/AMA1/FOX2/ERR3/TDH1/AAH1/EEB1/PDC6/CTT1"
"GO:0030686","CC","GO:0030686","90S preribosome",94,0.579883036493361,2.17113158810975,1.14970337918754e-07,1.61889185345598e-05,1.49432624673348e-05,1703,"tags=63%, list=30%, signal=44%","RPS6A/RPS26B/RPS9B/RPS1B/BFR2/SLX9/NOP58/UTP8/RPS3/RPS8B/RPS11B/SOF1/CIC1/RPS7A/RCL1/RPS11A/RPS13/UTP21/BUD21/RPS16A/MAK21/RPS1A/NOP56/RPS5/UTP4/UTP15/RPS4A/SNR17A/KRI1/NOC2/RPS8A/CBF5/RPS26A/SPB4/EMG1/SNR17B/RPS4B/RRP9/RPS0A/YTM1/NOP7/BUD22/NOP19/UTP18/NOP14/ERB1/NOP6/CKA1/RRP5/HAS1/UTP13/RPS14A/RRP8/PRP43/IMP3/NOP1/IMP4/MRD1/KRE33"
"GO:0005829","CC","GO:0005829","cytosol",949,0.32091374801857,1.56991137625011,1.12641696242201e-07,1.61889185345598e-05,1.49432624673348e-05,1195,"tags=30%, list=21%, signal=28%","SNO3/CUP1-2/PCK1/EGO4/FBP1/BTN2/RDN5-2/YIG1/IDP2/FUM1/SSA4/CAR1/HSP150/ARO10/RPL43B/RPS22A/COX17/DAK2/SSE1/NUC1/TRP4/RDN58-1/GDH1/SNC2/RPS28B/ARG1/RPS6A/HOM3/RPS26B/RPS9B/RPL29/RPL10/ACH1/RPS1B/ALD6/RPL9B/RPL42B/YHB1/ASN2/RPS19B/PYC1/RPL11B/RPL12A/RPC17/RPL27A/RPL9A/RPL36A/ZWF1/RPS18B/ACO2/RPL41A/RPL35A/MIS1/TRS31/RPP1A/SFA1/RPS24A/PEX21/RPL16B/ARO2/TIP1/SEM1/SFH5/RPL34A/RPL23B/EGD1/ALG13/ISD11/RPL7A/RPS19A/RPL40B/RPL37B/RPL31A/MTD1/RPS3/FES1/RPS17A/PMI40/RPS8B/RPS11B/SPR28/CAR2/MLS1/RPL21B/RPS30A/RPL24B/URH1/RPS7B/CIC1/RPS6B/RPL24A/MCA1/RPL27B/RPL20B/ADK1/HSC82/RPS7A/RIC1/RPL18A/RPS24B/RPL14A/ACO1/CSE2/TSA1/RPL6B/RPL11A/RPL38/RPL43A/RPS11A/RPS10A/GET3/RPL34B/RIB3/RPS31/LST8/RPL20A/PGM1/RPS13/TKL1/RPP1B/RPL39/RPL21A/GSH2/RPL13A/HCH1/RPL36B/RPS15/RPL28/RPS12/RPS16A/RPS23B/GRX3/RPL40A/RPS16B/CDC21/VPS9/GSP1/ARF1/HMO1/RPP2A/AAT2/RPS21A/TIF5/RPL22A/RPL37A/RPS10B/RPS17B/RPS1A/RPS20/GCS1/YAP1802/FKH1/ADD66/SOL3/RPS5/RNR1/RPS2/RPS18A/URM1/RPL2A/RPL2B/RPL17A/RPL7B/RPS25A/RPL17B/AIM39/GDH3/CIA2/PXP2/SBA1/RPL35B/ARL1/RPL1A/RPS4A/RPL8A/HSP82/HRI1/SEC53/TAH18/RPL4A/RPL25/GRX2/RPS29A/RPS21B/YTH1/ASN1/RPL15A/YPT52/RPL32/RPL26A/PBI2/RPL6A/ACP1/MEF1/RPS30B/RPS8A/RPL33B/RFC4/YNG2/BET4/CCT2/RPS22B/RPL14B/RPS27A/RPL12B/MET10/MES1/ATX1/RPS26A/TRS33/SEC14/SNU13/DRE2/RPL22B/ARG4/RPL16A/RPS29B/NBP35/RLP7/MRPL7/PUP1/SLF1/OSH6/APJ1/PRE9/YAT2/RNR4/ASC1/NHP2/SSB1/SUI3/ADE17/SMY2/RPL30/RXT2/RPL19B/RPL33A/RNR3/MIP6/SGT2/RPL13B/RPS23A/VPS74/RPS4B/CIA1/YKT6/RPL5/RPL8B/RPL26B/RPS28A/PTH2/RPS0A/BET5/SNX3/RPS0B/HEM2/CAB1/RPS14B/UBC1/SWA2/RPL1B/PDP3/CCT5/DSK2/RPN10/TOF1/RPP2B/CSR1/VPS29/RFC3/RPL15B/IRR1/URA2/SSA2/MDY2/RPL42A/RHO1/CPA2/NPT1/CCT8/ADE13/RHO2/RPN9"
"GO:0071944","CC","GO:0071944","cell periphery",728,-0.313195529238664,-1.5571905835395,2.01983653526059e-07,2.77797983012352e-05,2.56422821832593e-05,1142,"tags=31%, list=20%, signal=29%","PKH1/EMP65/OSH7/FKS3/RSP5/AIM14/TCO89/ENT2/GTT1/ICE2/PDR11/AVT7/SEC10/YOR1/YRO2/LSB6/CRR1/PSR2/ATO3/VTC2/HAL5/SEC5/RIM9/YEL1/GPB1/ATG18/PAU21/OSH2/STP1/ASG7/YSW1/SYP1/MSS4/LAS17/NHA1/LAM6/EDE1/TPO3/GAL2/MNT2/SYG1/GRR1/QDR1/ECM21/HOL1/AHP1/PRY3/CCH1/ENT4/PFA5/DAP2/OPT2/SKG1/HKR1/PSR1/SSK2/PMP1/SST2/GLK1/RCY1/ZRT1/MSB1/YAP1801/TRK2/CTR3/TPO2/LSP1/TRK1/YSP2/SIZ1/SLA1/VTC3/RHO4/ENO1/BIT61/SPO1/SEG2/FEX2/GIS4/KOG1/INP51/KIN2/PTK2/LAM1/AFI1/GAS2/SFK1/BUD3/FCY21/DIA3/AUS1/GAP1/DYN1/GPB2/GPC1/ERS1/SRO77/BEM2/TIR3/GPR1/MDG1/SSA3/FPK1/TOR2/LAM5/TCB2/BRE4/PAN1/ROD1/SAM3/KEL2/DAL5/TSC11/INP53/SKM1/CWH43/ROM2/RGA2/DNF3/RGA1/PHO5/CDC25/CAN1/HXT7/HSP30/UGP1/ERG25/SWH1/TEP1/INP52/TAO3/AKL1/SAG1/NRT1/KIN1/JSN1/DCK1/PMA1/PKC1/SEG1/PTR2/ALR1/TPI1/LSB5/BUD5/PMA2/FMP27/BNI1/IRS4/DFG16/CYR1/CSF1/SKN1/PHO87/MYO3/MEP2/HIP1/MEP1/MDM1/ATO2/MCH5/CDC50/EXG1/QDR3/YPC1/TNA1/FEX1/FRE1/SED1/TDH2/CDC19/AZR1/ZPS1/MTL1/ENO2/TEA1/FHN1/FIG2/GAS4/PGI1/TOR1/CWP2/RGT2/AQR1/LAM4/ATH1/ROG3/PDR17/HXT5/TIR2/FLO10/FAA1/FRE7/KIN82/THI7/CWP1/RRT12/CTR1/ADH1/HXT6/DAN4/DAL4/FLO5/FRE3/HBT1/IZH2/TIR4/MSC1/GND2/PGK1/HXT4/HXT3/PUT4/PNS1/PDR15/TDH1/NCA3/STD1/OPT1/TIR1/TPO4/FET4/THI73/HXT1/FRE5/DAN1/FIT3"
"GO:0009166","BP","GO:0009166","nucleotide catabolic process",34,-0.74192023193338,-2.33376756597,3.24759348233005e-07,4.29954276015349e-05,3.96871451402666e-05,975,"tags=74%, list=17%, signal=61%","GPM3/PHO8/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PHM8/PGK1/ERR1/ERR3/TDH1"
"GO:0046434","BP","GO:0046434","organophosphate catabolic process",56,-0.654017972713084,-2.26643423648046,3.27154927641033e-07,4.29954276015349e-05,3.96871451402666e-05,1031,"tags=62%, list=18%, signal=51%","GDE1/GPM3/PHO8/NTE1/GLK1/HXK2/INM2/ENO1/SPO1/HXK1/PFK2/PYK2/YND1/YFT2/PGC1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/GPD1/CDC19/ATG15/ENO2/GPM1/PGI1/PHM8/GPD2/SPO14/PGK1/ERR1/ERR3/TDH1"
"GO:0000315","CC","GO:0000315","organellar large ribosomal subunit",46,0.702142822691055,2.31538953536396,3.84144399600998e-07,4.83368080689426e-05,4.46175331765011e-05,1523,"tags=89%, list=27%, signal=65%","MRPL50/MRPL39/MRPL31/MRPL20/MRPL38/MNP1/MRPL15/MHR1/MRP20/MRPL37/MRPL16/MRPL11/MRPL49/MRPL9/MRPL24/MRPL28/MRPL19/MRPL10/MRPL8/MRPL1/MRPL17/MRPL7/MRPL33/MRPL36/MRPL25/MRP7/MRPL6/RTC6/IMG2/MRPL27/MRPL51/MRPL40/MRPL32/MRPL44/MRX14/MRPL3/RML2/MRPL22/MRP49/MRPL35/MRPL13"
"GO:0005762","CC","GO:0005762","mitochondrial large ribosomal subunit",46,0.702142822691055,2.31538953536396,3.84144399600998e-07,4.83368080689426e-05,4.46175331765011e-05,1523,"tags=89%, list=27%, signal=65%","MRPL50/MRPL39/MRPL31/MRPL20/MRPL38/MNP1/MRPL15/MHR1/MRP20/MRPL37/MRPL16/MRPL11/MRPL49/MRPL9/MRPL24/MRPL28/MRPL19/MRPL10/MRPL8/MRPL1/MRPL17/MRPL7/MRPL33/MRPL36/MRPL25/MRP7/MRPL6/RTC6/IMG2/MRPL27/MRPL51/MRPL40/MRPL32/MRPL44/MRX14/MRPL3/RML2/MRPL22/MRP49/MRPL35/MRPL13"
"GO:0009261","BP","GO:0009261","ribonucleotide catabolic process",29,-0.773008674562236,-2.34256226335059,4.24159441226102e-07,5.2259977821066e-05,4.82388346973369e-05,975,"tags=79%, list=17%, signal=66%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0009191","BP","GO:0009191","ribonucleoside diphosphate catabolic process",27,-0.781487985336968,-2.36264134290624,4.33492880189706e-07,5.23199366008555e-05,4.82941799498134e-05,975,"tags=85%, list=17%, signal=71%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0006096","BP","GO:0006096","glycolytic process",26,-0.779893548270064,-2.31657081179862,5.24550668765754e-07,5.85319368883145e-05,5.40281979785342e-05,975,"tags=85%, list=17%, signal=70%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0009137","BP","GO:0009137","purine nucleoside diphosphate catabolic process",26,-0.779893548270064,-2.31657081179862,5.24550668765754e-07,5.85319368883145e-05,5.40281979785342e-05,975,"tags=85%, list=17%, signal=70%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0009181","BP","GO:0009181","purine ribonucleoside diphosphate catabolic process",26,-0.779893548270064,-2.31657081179862,5.24550668765754e-07,5.85319368883145e-05,5.40281979785342e-05,975,"tags=85%, list=17%, signal=70%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0046032","BP","GO:0046032","ADP catabolic process",26,-0.779893548270064,-2.31657081179862,5.24550668765754e-07,5.85319368883145e-05,5.40281979785342e-05,975,"tags=85%, list=17%, signal=70%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0009154","BP","GO:0009154","purine ribonucleotide catabolic process",28,-0.771174493921185,-2.33220594891251,8.38433590832803e-07,9.18240047441703e-05,8.47586082272693e-05,975,"tags=79%, list=17%, signal=65%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0019364","BP","GO:0019364","pyridine nucleotide catabolic process",27,-0.772529461770211,-2.33555739721884,9.23023854203833e-07,9.9250237704754e-05,9.16134298162886e-05,975,"tags=81%, list=17%, signal=68%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0003678","MF","GO:0003678","DNA helicase activity",35,-0.718687162141414,-2.25076447625396,1.15049153765493e-06,0.000121500124173058,0.000112151299140573,106,"tags=14%, list=2%, signal=14%","HFM1/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0009134","BP","GO:0009134","nucleoside diphosphate catabolic process",28,-0.761400015896749,-2.30264571841241,1.56163027613944e-06,0.000162025990405064,0.00014955890326979,867,"tags=82%, list=15%, signal=70%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0072526","BP","GO:0072526","pyridine-containing compound catabolic process",28,-0.760397161498038,-2.2996128600736,1.72043852308223e-06,0.000175425403888074,0.000161927299105344,975,"tags=79%, list=17%, signal=65%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0030687","CC","GO:0030687","preribosome, large subunit precursor",60,0.625549928094669,2.19874465847545,1.83420607404912e-06,0.000183855842744517,0.000169709057984277,1791,"tags=78%, list=32%, signal=54%","MRT4/RLP24/CGR1/RPL35A/RPL34A/RPL37B/DBP3/CIC1/RPL27B/MAK16/LOC1/NIP7/RIX7/MAK21/RPL37A/RPL17A/RPL17B/RPL35B/RSA3/RPL25/NOC2/NSA2/EBP2/RLP7/SPB4/RRS1/NOP16/YTM1/NOP7/DBP10/RRP1/ERB1/SSF2/PUF6/HAS1/NUG1/BRX1/ARX1/REI1/RPF2/BUD20/NOG1/RRP15/RPF1/SSF1/NSA1/SPB1"
"GO:0006195","BP","GO:0006195","purine nucleotide catabolic process",30,-0.734778693481337,-2.22612658679989,1.96130320004694e-06,0.000193319118751293,0.0001784441823762,867,"tags=73%, list=15%, signal=62%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0035556","BP","GO:0035556","intracellular signal transduction",337,-0.361685033013428,-1.69123946022021,3.93628112393374e-06,0.000381625681425314,0.000352261499719075,1509,"tags=40%, list=27%, signal=31%","BIT2/PIK1/VAM6/SNF1/DMA2/STE11/BIR1/DPB11/IRA2/PKH2/YPD1/PCH2/STT4/GAC1/CDC24/BCK1/SLM1/STE20/HYM1/RCK2/PLC1/AVO1/GCN2/BUB2/TPK2/BCY1/DDC1/SLN1/KIN4/EXO1/BEM3/SMK1/YAK1/PKH1/TCO89/PSR2/HAL5/YEL1/GPB1/SKN7/SNT1/SGS1/ETP1/MTC5/INO80/EDE1/RAD24/PTK1/PHO85/NET1/GDI1/SEA4/HKR1/PSR1/SSK2/SST2/VPS34/ORC1/GEM1/SYT1/IME2/DCR2/RHO4/CHL4/BIT61/PPH22/MEC1/ETT1/PIN4/GIS4/KOG1/KIN2/MRE11/PTK2/ULP2/MPS1/SAK1/MDS3/PTP2/RED1/VHS1/MAD3/GPB2/BEM2/TEL1/PSK1/KSP1/STE50/TOR2/PSY2/PKH3/PSY4/SKS1/GTR1/TSC11/SPS18/SKM1/SAT4/ROM2/NNK1/RGA2/SSK22/CDC25/KKQ8/TEP1/PDE2/HRK1/SOK1/KIN1/PSK2/DCK1/PMA1/PKC1/FAR11/BUD5/NPR2/IRE1/TPK1/CYR1/ATG32/RIM15/IRA1/TOR1/CTF19/SCH9/RTC1/PTP3/SPO14/YHI9/TFS1/IML1/HOP1/SDP1/RPI1/AMA1"
"GO:0007005","BP","GO:0007005","mitochondrion organization",206,0.435817626867055,1.85901655166811,4.10152160940985e-06,0.000391232238678224,0.000361128880584032,1609,"tags=52%, list=29%, signal=38%","COX17/TIM12/UPS2/MIC19/MIX17/ATP14/YHM2/QCR7/RPM2/TIM11/TIM13/TIM10/MRS1/COX12/MBA1/INA22/RAD59/TIM9/ATP20/HSP60/ATP18/TOM6/CLU1/MIC12/CMC2/CMC1/ACO1/EMI1/TIM8/SDH7/MHR1/MGR2/SUN4/MGM101/ARF1/ARP2/PET191/COA4/TOM7/ERG29/AIM24/HSP78/MIC60/ILV5/SDH6/TOM22/COA2/POR1/COA3/FIS1/ATP12/MIC10/TOM5/SAR1/SAM50/QCR9/COA1/MIM2/MMR1/PHB1/COX20/COX14/MDM35/MIC26/MZM1/MDM36/TOM71/FMC1/MRP7/PCP1/RAD52/COX13/MRPL51/YME2/INA17/SAM37/CBP3/SOM1/RPN11/MDM38/DNM1/ARC15/MEF2/RRG9/MSS51/FMP32/SDH8/GGC1/ATP23/MIC27/TIM18/RCF2/RAD51/YLH47/DML1/MRPL35/RIM1/NAT3/PET100/COX23/ILM1/ATP10/MDM10/TOM70/NTG1/PET117/TAZ1"
"GO:0007006","BP","GO:0007006","mitochondrial membrane organization",53,0.637255123719896,2.15939885587904,4.31183615398605e-06,0.000404765063724976,0.000373620422632776,1019,"tags=49%, list=18%, signal=41%","TIM12/UPS2/MIC19/ATP14/TIM11/TIM13/TIM10/MBA1/TIM9/ATP20/TOM6/MIC12/TIM8/MGR2/TOM7/AIM24/MIC60/TOM22/MIC10/TOM5/SAR1/SAM50/MIM2/PHB1/MIC26/TOM71"
"GO:0071826","BP","GO:0071826","protein-RNA complex organization",179,0.452129989459519,1.89902750157879,4.58052337066195e-06,0.000423268987720231,0.000390700562504159,1691,"tags=51%, list=30%, signal=37%","RPS28B/RLP24/RPL10/SNR6/RPS19B/RPL11B/RPL12A/SNR7-S/RPS19A/RPL40B/SNR7-L/SNR14/RPS17A/RPS11B/HSC82/HIT1/RPL14A/TIF11/RPL6B/RPL11A/RPL38/RPS11A/TMA22/RPS31/RPS15/NIP7/RPS12/RPL40A/MUD2/TIF5/MAK21/RPS17B/SMX2/CUS1/RPS5/YVH1/RSA3/HSP82/SNR19/RPL25/RPL6A/RPL14B/RPS27A/RPL12B/TIF35/TIF34/SPB4/NHP2/SUI3/PRP18/LSM4/RPL33A/RPL5/RPS28A/RPS0A/RPS0B/RPS14B/YTM1/CDC33/DBP10/HCR1/IPI3/HPM1/RSM19/RPS27B/RDS3/ESF2/FUN12/SSF2/SMD3/REX4/HSP104/THO1/TMA20/SMX3/RRP5/SMD2/BRX1/RPS14A/PRT1/TIF1/PRP43/SQT1/SUI1/RPF2/RPG1/RPL3/ISY1/NOG1/SLU7/LSG1/MRD1"
